AAC74524	ydcU
AAC74525	ydcV
AAC74526	patD
ABP93444	yncL
AAC74527	ydcX
AAC74528	ydcY
AAC74529	ydcZ
AAC74530	mnaT
AAC74531	curA
AAC74532	mcbR
AAC74533	yncD
AAC74534	yncE
AAC74535	ansP
AAC74536	yncG
AAC74537	yncH
AAC74539	ydcD
AAC74542	ydcC
AAC74543	pptA
AAC74544	yddH
AAC74545	nhoA
AAC74546	yddE
AAC74547	narV
AAC74548	narW
AAC74549	narY
AAC74550	narZ
AAD13433	narU
AAD13437	yddG
AAD13438	fdnG
AAD13439	fdnH
AAD13440	fdnI
AAD13441	yddM
AAC74551	adhP
AAC74552	maeA
AAC74553	sra
AAC74554	bdm
AAC74555	osmC
AAC74556	ddpF
AAC74557	ddpD
AAC74558	ddpC
AAC74559	ddpB
AAC74560	ddpA
AAC74561	ddpX
AAC74562	dosP
AAC74563	dosC
AAC74564	yddW
AAC74565	gadC
AAC74566	gadB
AAC74567	pqqL
AAC74568	yddB
AAC74569	yddA
AAC74570	ydeM
AAC74571	ydeN
AAC74572	ydeO
AAC74573	safA
AAC74574	ydeP
AAC74575	ydeQ
AAC74576	ydeR
AAC74577	ydeS
AAC74580	hipA
AAC74581	hipB
AAC74584	lsrK
AAC74585	lsrR
AAC74586	lsrA
AAC74587	lsrC
AAC74588	lsrD
AAC74589	lsrB
AAC74590	lsrF
AAC74591	lsrG
AAC74592	tam
AAC74593	yneE
AAT48131	uxaB
AAC74595	yneF
AAC74596	yneG
AAC74597	glsB
AAC74598	sad
AAC74599	yneJ
AAC74600	yneK
AAC74601	ydeA
AAC74602	marC
AAC74603	marR
AAC74604	marA
AAC74605	marB
AAC74606	eamA
AAC74607	ydeE
ABP93445	yneM
AAC74608	dgcZ
AAC74609	ydeI
AAC74610	ydeJ
AAC74611	dcp
AAC74612	ydfG
AAC74613	rspR
AAC74614	ydfZ
AAC74615	ydfI
AAC74617	ydfK
AAC74618	pinQ
AAC74619	tfaQ
AAC74620	stfQ
ABD18667	ynfO
AAC74622	ydfO
AAC74623	gnsB
AAC74624	ynfN
AAC74625	cspI
AAC74626	rzpQ
ACO59993	rzoQ
AAC74627	rrrQ
AAC74628	ydfR
AAC74629	essQ
AAC74630	cspB
AAC74631	cspF
AAC74632	quuQ
AAC74633	ydfU
AAC74634	rem
AAC74635	hokD
AAC74636	relE
AAC74637	relB
AAC74638	ydfV
AAC74639	flxA
AAC74642	dicC
AAC74643	dicA
AAC74644	ydfA
AAC74645	ydfB
AAC74646	ydfC
AAC74647	dicB
AAC74648	ydfD
AAC74652	rspB
AAC74653	rspA
AAC74654	ynfA
AAC74655	ynfB
AAC74656	speG
AAC74657	ynfC
AAC74658	ynfD
AAC74659	ynfE
AAC74660	ynfF
AAC74661	ynfG
AAC74662	ynfH
AAC74663	dmsD
AAC74664	clcB
AAC74665	ynfK
AAC74666	mlc
AAC74667	ynfL
AAC74668	ynfM
AAC74669	asr
ABP93446	ydgU
AAC74670	ydgD
AAC74671	mdtI
AAC74672	mdtJ
AAC74673	tqsA
AAC74674	pntB
AAC74675	pntA
AAC74676	ydgH
AAC74677	ydgI
AAC74678	folM
AAC74679	ydgC
AAC74680	rstA
AAC74681	rstB
AAC74682	tus
AAC74683	fumC
AAC74684	fumA
AAC74685	manA
AAC74686	ydgA
AAC74687	uidC
AAC74688	uidB
AAC74689	uidA
AAC74690	uidR
AAC74691	hdhA
AAC74692	malI
AAC74693	malX
AAC74694	malY
AAC74695	add
AAC74696	ydgJ
AAT48132	blr
AAC74697	cnu
AAC74698	ydgK
AAC74699	rsxA
AAC74700	rsxB
AAC74701	rsxC
AAC74702	rsxD
AAC74703	rsxG
AAC74704	rsxE
AAC74705	nth
AAC74706	dtpA
AAC74707	gstA
AAC74708	pdxY
AAC74709	tyrS
AAC74710	pdxH
AAC74711	mliC
AAC74712	anmK
AAT48133	slyB
AAC74714	slyA
AAC74715	ydhI
AAC74716	ydhJ
AAC74717	ydhK
AAC74718	sodC
AAT48134	ydhF
AAC74720	ydhL
AAC74721	nemR
AAC74722	nemA
AAC74723	gloA
AAC74724	rnt
AAC74725	lhr
AAC74726	grxD
AAC74727	mepH
AAC74728	sodB
AAC74729	ydhP
ABP93447	ynhF
AAC74730	purR
AAC74731	ydhB
AAT48135	ydhC
AAC74733	cfa
AAC74734	ribC
AAT48136	mdtK
AAC74736	ydhQ
AAC74737	ydhR
AAC74738	ydhS
AAC74739	ydhT
AAC74740	ydhU
AAC74741	ydhX
AAC74742	ydhW
AAC74743	ydhV
AAC74744	ydhY
AAC74745	ydhZ
AAC74746	pykF
AAC74747	lpp
AAC74748	ldtE
AAC74749	sufE
AAC74750	sufS
AAC74751	sufD
AAC74752	sufC
AAC74753	sufB
AAC74754	sufA
AAC74755	ydiH
AAC74756	menI
AAC74757	ydiJ
AAC74758	ydiK
AAC74759	ydiL
AAC74760	ydiM
AAC74761	ydiN
AAC74762	ydiB
AAC74763	aroD
AAC74764	ydiF
AAC74765	ydiO
AAC74766	ydiP
AAC74767	ydiQ
AAC74768	ydiR
AAC74769	ydiS
AAC74770	ydiT
AAC74771	fadK
AAC74772	ppsA
AAC74773	ppsR
AAC74774	aroH
AAC74775	ydiE
AAC74776	ydiU
AAC74777	ydiV
AAC74778	nlpC
AAC74779	btuD
AAC74780	btuE
AAC74781	btuC
AAC74782	ihfA
AAC74783	pheT
AAC74784	pheS
AAC74785	pheM
AAC74786	rplT
AAC74787	rpmI
AAC74788	infC
AAC74789	thrS
ABD18671	yniD
AAC74792	ydiY
AAC74793	pfkB
AAC74794	ydiZ
AAC74795	yniA
AAC74796	yniB
AAC74797	yniC
AAC74798	ydjM
AAC74799	ydjN
AAC74800	ydjO
AAC74801	cedA
AAT48137	katE
AAC74803	chbG
AAC74804	chbF
AAC74805	chbR
AAC74806	chbA
AAC74807	chbC
AAC74808	chbB
AAC74809	osmE
AAC74810	nadE
AAC74811	cho
AAC74812	ves
AAC74813	spy
AAC74814	astE
AAC74815	astB
AAC74816	astD
AAC74817	astA
AAC74818	astC
AAC74819	xthA
AAC74820	ydjX
AAC74821	ydjY
AAC74822	ydjZ
AAC74823	ynjA
AAC74824	ynjB
AAC74825	ynjC
AAC74826	ynjD
AAC74827	ynjE
AAC74828	ynjF
AAC74829	nudG
AAC74830	ynjH
AAC74831	gdhA
AAC74832	ynjI
AAC74833	topB
AAC74834	selD
AAC74835	ydjA
AAC74836	sppA
AAC74837	ansA
AAC74838	pncA
AAC74839	ydjE
AAC74840	ydjF
AAC74841	ydjG
AAC74842	ydjH
AAC74843	ydjI
AAC74844	ydjJ
AAC74845	ydjK
AAC74846	ydjL
AAC74847	yeaC
AAC74848	msrB
AAC74849	gapA
AAC74850	yeaD
AAC74851	yeaE
AAC74852	mipA
AAC74853	yeaG
AAC74854	yeaH
AAC74855	yeaI
AAC74856	yeaJ
AAC74857	yeaK
AAC74858	yoaI
AAC74859	yeaL
AAC74860	yeaM
AAC74861	yeaN
AAC74862	yeaO
AAC74863	yoaF
AAC74864	yeaP
ACO59994	yoaK
ACO59995	yoaJ
AAC74865	yeaQ
AAC74866	yoaG
AAC74867	yeaR
AAC74868	leuE
AAC74869	dmlR
AAC74870	dmlA
AAC74871	yeaV
AAC74872	yeaW
AAC74873	yeaX
AAC74874	rnd
AAC74875	fadD
AAC74876	yeaY
AAC74877	tsaB
AAC74878	yoaA
AAC74879	yoaB
AAC74880	yoaC
AAC74881	yoaH
AAC74882	pabB
AAC74883	nudL
AAC74884	sdaA
AAC74885	yoaD
AAC74886	yoaE
AAC74887	manX
AAC74888	manY
AAC74889	manZ
AAC74890	yobD
AAC74891	mntP
AAC74892	rlmA
AAC74893	cspC
AAC74894	yobF
AAC74895	yebO
AAC74896	mgrB
ABD18672	yobH
AAC74897	kdgR
AAC74898	yebQ
AAC74899	htpX
AAC74900	prc
AAC74901	proQ
AAC74902	msrC
AAC74903	yebS
AAC74904	yebT
AAC74905	rsmF
AAC74906	yebV
AAC74907	yebW
AAC74908	pphA
AAC74909	yebY
AAC74910	yebZ
AAC74911	yobA
AAC74912	holE
AAC74913	yobB
AAC74914	exoX
AAC74915	ptrB
AAC74916	yebE
AAC74917	yebF
AAC74918	yebG
AAC74919	purT
AAC74920	eda
AAC74921	edd
AAC74922	zwf
AAC74923	yebK
AAC74924	pykA
AAC74925	lpxM
AAC74926	mepM
AAC74927	znuA
AAC74928	znuC
AAC74929	znuB
AAC74930	ruvB
AAC74931	ruvA
ACO59996	yobI
AAC74932	yebB
AAC74933	ruvC
AAC74934	yebC
AAC74935	nudB
AAC74936	aspS
AAC74937	yecD
AAC74938	yecE
AAC74939	yecN
AAC74940	cmoA
AAC74941	cmoB
AAC74942	torZ
AAC74943	torY
AAC74944	cutC
AAC74945	yecM
AAC74946	argS
AAC74947	yecT
AAC74948	flhE
AAC74949	flhA
AAC74950	flhB
AAC74951	cheZ
AAC74952	cheY
AAC74953	cheB
AAC74954	cheR
AAC74955	tap
AAC74956	tar
AAC74957	cheW
AAC74958	cheA
AAC74959	motB
AAC74960	motA
AAC74961	flhC
AAC74962	flhD
AAC74963	insB1
AAC74964	insA
AAC74965	uspC
AAC74966	otsA
AAC74967	otsB
AAT48138	araH
AAC74970	araG
AAC74971	araF
AAC74972	ftnB
AAC74973	yecJ
ACO59997	azuC
AAC74974	yecR
AAC74975	ftnA
AAC74976	yecH
AAC74977	tyrP
AAC74978	yecA
AAC74979	pgsA
AAC74980	uvrC
AAC74981	uvrY
AAC74982	yecF
AAC74983	sdiA
AAC74984	yecC
AAC74985	yecS
AAC74986	dcyD
AAC74987	fliY
AAC74988	fliZ
AAC74989	fliA
AAC74990	fliC
AAC74991	fliD
AAC74992	fliS
AAC74993	fliT
AAC74994	amyA
AAC74995	yedD
AAC74996	yedE
AAC74997	yedF
AAT48139	yedK
AAC74999	yedL
AAC75004	fliE
AAC75005	fliF
AAC75006	fliG
AAC75007	fliH
AAC75008	fliI
AAC75009	fliJ
AAC75010	fliK
AAC75011	fliL
AAC75012	fliM
AAC75013	fliN
AAC75014	fliO
AAC75015	fliP
AAC75016	fliQ
AAC75017	fliR
AAC75018	rcsA
AAC75019	dsrB
AAC75020	yodD
AAC75021	yedP
AAC75022	yedQ
AAC75023	yodC
AAC75024	yedI
AAC75025	yedA
AAC75026	vsr
AAC75027	dcm
AAC75028	yedJ
AAC75029	yedR
AAC75033	hchA
AAC75034	yedV
AAC75035	yedW
AAC75036	hiuH
AAC75037	yedY
AAC75038	yedZ
AAC75039	zinT
AAC75040	yodB
AAC75041	mtfA
AAC75042	yeeJ
AAC75045	shiA
AAC75046	amn
AAC75047	yeeN
AAC75048	yeeO
AAC75049	cbl
AAC75050	nac
AAC75051	ldtA
AAC75052	cobT
AAC75053	cobS
AAC75054	cobU
AAC75055	insH1
AAC75057	insD1
AAT48140	insC1
AAT48141	flu
AAC75062	yeeR
AAC75063	yeeS
AAC75064	yeeT
AAC75065	cbeA
AAC75066	cbtA
AAC75068	yeeX
AAC75069	yeeA
AAC75070	sbmC
AAC75071	dacD
AAC75072	sbcB
AAC75073	yeeD
AAC75074	yeeE
AAC75075	plaP
ACO59998	yoeI
AAC75076	yeeY
AAC75077	yeeZ
ABD18681	yoeB
AAC75078	yefM
AAC75079	hisL
AAC75080	hisG
AAC75081	hisD
AAC75082	hisC
AAC75083	hisB
AAC75084	hisH
AAC75085	hisA
AAC75086	hisF
AAC75087	hisI
AAC75088	wzzB
AAC75089	ugd
AAC75090	gnd
AAC75091	insH1
AAC75093	wbbK
AAC75094	wbbJ
AAC75095	wbbI
AAC75096	wbbH
AAC75097	glf
AAC75098	wzxB
AAC75099	rfbC
AAC75100	rfbA
AAC75101	rfbD
AAC75102	rfbB
AAC75103	wcaN
AAC75104	wcaM
AAC75105	wcaL
AAC75106	wcaK
AAC75107	wzxC
AAC75108	wcaJ
AAC75109	cpsG
AAC75110	cpsB
AAC75111	wcaI
AAC75112	wcaH
AAC75113	wcaG
AAC75114	gmd
AAC75115	wcaF
AAC75116	wcaE
AAC75117	wcaD
AAC75118	wcaC
AAC75119	wcaB
AAC75120	wcaA
AAC75121	wzc
AAC75122	wzb
AAC75123	wza
AAC75124	yegH
AAC75125	asmA
AAC75126	dcd
AAC75127	udk
AAC75128	yegE
AAC75129	alkA
AAC75130	yegD
AAC75131	yegI
AAC75132	yegJ
AAC75133	yegK
AAC75134	yegL
ACO59999	ibsA
ACO60000	ibsB
AAC75135	mdtA
AAC75136	mdtB
AAC75137	mdtC
AAC75138	iceT
AAC75139	baeS
AAC75140	baeR
AAC75141	yegP
AAC75142	yegQ
AAC75143	ogrK
AAC75146	yegR
AAC75147	yegS
AAC75149	insE1
AAC75150	insF1
AAC75152	gatD
AAC75154	gatB
AAC75155	gatA
AAC75156	gatZ
AAC75157	gatY
AAC75158	fbaB
AAC75159	yegT
AAC75160	yegU
AAC75161	yegV
AAC75162	yegW
AAC75163	yegX
AAC75164	thiD
AAC75165	thiM
AAC75166	rcnR
AAC75167	rcnA
AAC75168	rcnB
AAC75169	yehA
AAC75170	yehB
AAC75171	yehC
AAC75172	yehD
AAC75173	yehE
AAC75174	mrp
AAC75175	metG
AAC75179	yehI
ABD18687	yehK
AAC75180	yehL
AAC75181	yehM
AAC75182	yehP
AAC75184	yehR
AAC75185	yehS
AAC75186	yehT
AAC75187	yehU
AAC75188	mlrA
ABD18688	yohO
AAC75189	yehW
AAC75190	yehX
AAC75191	yehY
AAC75192	osmF
AAC75193	bglX
AAC75194	dld
AAC75195	pbpG
AAC75196	yohC
AAC75197	yohD
AAC75198	yohF
ACO60001	yohP
AAC75201	dusC
AAC75202	yohJ
AAC75203	yohK
AAC75204	cdd
AAC75205	sanA
AAC75206	yeiS
AAC75207	preT
AAC75208	preA
AAC75209	mglC
AAC75210	mglA
AAC75211	mglB
AAC75212	galS
AAC75213	yeiB
AAC75214	folE
AAC75215	yeiG
AAC75216	cirA
AAC75217	lysP
AAC75218	yeiE
AAC75219	yeiH
AAC75220	nfo
AAC75221	yeiI
AAC75222	nupX
AAC75223	rihB
AAC75224	yeiL
AAC75225	psuT
AAC75226	psuG
AAC75227	psuK
AAC75228	fruA
AAC75229	fruK
AAC75230	fruB
AAC75231	setB
ABD18689	yeiW
AAC75232	yeiP
AAC75233	yeiQ
AAC75234	yeiR
AAC75235	lpxT
AAC75236	mepS
AAC75237	rtn
AAC75238	yejA
AAC75239	yejB
AAC75240	yejE
AAC75241	yejF
AAC75242	yejG
AAC75243	bcr
AAC75244	rsuA
AAC75245	yejH
AAC75246	rplY
AAC75247	yejK
AAC75248	yejL
AAC75249	yejM
AAC75252	insH1
AAC75253	narP
AAC75254	ccmH
AAC75255	dsbE
AAC75256	ccmF
AAC75257	ccmE
AAC75258	ccmD
AAC75259	ccmC
AAC75260	ccmB
AAC75261	ccmA
AAC75262	napC
AAC75263	napB
AAC75264	napH
AAC75265	napG
AAC75266	napA
AAC75267	napD
AAC75268	napF
AAC75269	eco
AAC75270	mqo
AAC75271	yojI
AAC75272	alkB
AAC75273	ada
AAC75274	apbE
AAC75275	ompC
AAC75276	rcsD
AAC75277	rcsB
AAC75278	rcsC
AAC75279	atoS
AAC75280	atoC
AAC75281	atoD
AAC75282	atoA
AAC75283	atoE
AAC75284	atoB
AAC75285	yfaP
AAC75286	yfaQ
AAC75289	yfaT
AAC75290	yfaA
AAC75291	gyrA
AAC75292	ubiG
AAC75293	yfaL
AAC75294	nrdA
AAC75295	nrdB
AAC75296	yfaE
AAC75297	inaA
AAC75299	glpQ
AAC75300	glpT
AAC75301	glpA
AAC75302	glpB
AAC75303	glpC
AAC75304	yfaD
AAC75305	rhmA
AAC75306	rhmT
AAC75307	rhmD
AAC75308	rhmR
AAC75309	yfaY
AAC75310	yfaZ
AAC75311	nudI
AAC75312	ais
AAC75313	arnB
AAC75314	arnC
AAC75315	arnA
AAC75316	arnD
AAC75317	arnT
ABD18693	arnE
AAC75318	arnF
AAC75319	pmrD
AAC75320	menE
AAC75321	menC
AAC75322	menB
AAC75323	menH
AAC75324	menD
AAC75325	menF
AAC75326	elaB
AAC75327	elaA
AAC75328	rbn
AAC75329	elaD
AAC75330	yfbK
AAC75331	yfbL
AAC75332	yfbM
AAC75333	yfbN
AAC75334	yfbO
AAC75335	yfbP
AAC75336	nuoN
AAC75337	nuoM
AAC75338	nuoL
AAC75339	nuoK
AAC75340	nuoJ
AAC75341	nuoI
AAC75342	nuoH
AAC75343	nuoG
AAC75344	nuoF
AAC75345	nuoE
AAC75346	nuoC
AAC75347	nuoB
AAC75348	nuoA
AAC75349	lrhA
AAC75350	alaA
AAC75351	yfbR
AAC75352	yfbS
AAC75353	yfbT
AAC75354	yfbU
AAC75355	yfbV
AAC75356	ackA
AAC75357	pta
AAC75358	yfcC
AAC75359	yfcD
AAC75360	yfcE
AAC75361	yfcF
AAC75362	yfcG
AAC75363	folX
AAC75364	yfcH
AAC75365	yfcI
AAC75366	hisP
AAC75367	hisM
AAC75368	hisQ
AAC75369	hisJ
AAC75370	argT
AAC75371	ubiX
AAC75372	purF
AAC75373	cvpA
AAC75374	dedD
AAC75375	folC
AAC75376	accD
AAC75377	dedA
AAC75378	truA
AAC75379	usg
AAC75380	pdxB
AAC75381	flk
AAC75382	yfcJ
AAC75383	fabB
AAC75384	mnmC
AAC75385	yfcL
AAC75386	epmC
AAC75387	yfcA
AAC75388	mepA
AAC75389	aroC
AAC75390	prmB
AAC75391	smrB
AAC75392	yfcO
AAC75393	yfcP
AAC75394	yfcQ
AAC75395	yfcR
AAC75396	yfcS
AAC75399	yfcV
AAC75400	sixA
AAC75401	fadJ
AAC75402	fadI
AAC75403	yfcZ
AAC75404	fadL
AAC75405	yfdF
AAC75406	mlaA
AAC75407	yfdC
AAC75408	intS
AAC75409	gtrA
AAC75410	gtrB
AAC75411	gtrS
AAC75413	yfdK
AAC75416	yfdN
AAC75418	yfdP
AAC75419	yfdQ
AAC75420	yfdR
AAC75421	yfdS
AAC75422	yfdT
ABD18695	torI
AAC75423	dsdC
AAC75424	dsdX
AAC75425	dsdA
AAC75426	emrY
AAC75427	emrK
AAC75428	evgA
AAC75429	evgS
AAC75430	yfdE
AAC75431	yfdV
AAC75432	oxc
AAC75433	frc
AAC75434	yfdX
AAC75435	ypdI
AAC75436	yfdY
AAC75437	lpxP
ACO60002	ypdK
AAC75438	alaC
AAC75439	ypdA
AAC75440	ypdB
AAC75441	ypdC
AAC75442	fryA
AAC75443	ypdE
AAC75444	ypdF
AAC75445	fryC
AAC75446	fryB
AAC75447	glk
AAC75448	yfeO
AAC75449	ypeC
AAC75451	mntH
AAC75452	nupC
AAC75453	insL1
AAC75454	yfeA
AAC75455	yfeC
AAC75456	yfeD
AAC75457	gltX
AAC75458	xapR
AAC75459	xapB
AAC75460	xapA
AAC75461	yfeN
AAC75462	yfeR
AAC75463	yfeH
ABD18696	ypeB
AAC75464	ligA
AAC75465	zipA
AAC75466	cysZ
AAC75467	cysK
AAC75468	ptsH
AAC75469	ptsI
AAC75470	crr
AAC75471	pdxK
AAC75472	yfeK
AAC75473	yfeS
AAC75474	cysM
AAC75475	cysA
AAC75476	cysW
AAC75477	cysU
AAC75478	cysP
AAC75479	ucpA
AAC75480	murR
AAC75481	murQ
AAC75482	murP
AAC75483	yfeW
AAC75484	yfeX
AAC75485	yfeY
AAC75486	yfeZ
AAC75487	ypeA
AAC75488	amiA
AAC75489	hemF
AAC75490	eutR
AAC75491	eutK
AAC75492	eutL
AAC75493	eutC
AAC75494	eutB
AAC75495	intZ
AAC75496	yffL
AAC75497	yffM
AAC75498	yffN
AAC75499	yffO
AAC75500	yffP
AAC75501	yffQ
AAC75502	yffR
AAC75503	yffS
AAC75504	eutA
AAC75505	eutH
AAC75506	eutG
AAC75507	eutJ
AAC75508	eutE
AAC75509	eutN
AAC75510	eutM
AAC75511	eutD
AAC75512	eutT
AAC75513	eutQ
AAC75514	eutP
AAC75515	eutS
AAC75516	maeB
AAC75517	talA
AAC75518	tktB
AAC75519	ypfG
AAC75520	nudK
AAC75521	aegA
AAC75522	narQ
AAC75523	acrD
ABP93450	ypfM
AAC75524	yffB
AAC75525	dapE
ABD18697	ypfN
AAC75526	ypfH
AAC75527	tmcA
AAC75528	ypfJ
AAC75529	purC
AAC75530	bamC
AAC75531	dapA
AAC75532	gcvR
AAC75533	bcp
AAC75534	hyfA
AAC75535	hyfB
AAC75536	hyfC
AAC75537	hyfD
AAC75538	hyfE
AAC75539	hyfF
AAC75540	hyfG
AAC75541	hyfH
AAC75542	hyfI
AAC75543	hyfJ
AAC75544	hyfR
AAC75545	focB
AAC75546	yfgO
AAC75547	bepA
AAC75548	yfgD
AAC75549	hda
AAC75550	uraA
AAC75551	upp
AAC75552	purM
AAC75553	purN
AAC75554	ppk
AAC75555	ppx
AAC75556	yfgF
AAC75557	yfgG
AAC75558	yfgH
AAC75559	yfgI
AAC75560	guaA
AAC75561	guaB
AAC75562	xseA
AAC75563	yfgJ
AAC75564	der
AAC75565	bamB
AAC75566	yfgM
AAC75567	hisS
AAC75568	ispG
AAC75569	rodZ
AAC75570	rlmN
AAC75571	ndk
AAC75572	pbpC
AAC75573	yfhM
AAC75574	sseA
AAC75575	sseB
AAC75576	pepB
AAC75577	iscX
AAC75578	fdx
AAC75579	hscA
AAC75580	hscB
AAC75581	iscA
AAC75582	iscU
AAT48142	iscS
AAC75584	iscR
AAC75585	trmJ
AAC75586	suhB
AAC75587	yfhR
AAC75588	csiE
AAC75589	hcaT
AAC75590	hcaR
AGW80435	iroK
AAC75591	hcaE
AAC75592	hcaF
AAC75593	hcaC
AAC75594	hcaB
AAC75595	hcaD
AAC75596	yphA
AAC75597	yphB
AAC75598	yphC
AAC75599	yphD
AAC75600	yphE
AAC75601	yphF
AAC75602	yphG
AAC75603	yphH
AAC75604	glyA
AAC75605	hmp
AAC75606	glnB
AAC75607	glrR
AAC75608	yfhG
AAC75609	glrK
AAT48143	purL
AAC75611	mltF
AAC75612	tadA
AAC75613	pgpC
AAC75614	yfhH
AAC75615	yfhL
ACO60003	shoB
AAC75616	acpS
AAC75617	pdxJ
AAC75618	recO
AAC75619	era
AAC75620	rnc
AAC75621	lepB
AAC75622	lepA
AAC75623	rseC
AAC75624	rseB
AAC75625	rseA
AAC75626	rpoE
AAC75627	nadB
AAC75628	trmN
AAC75629	srmB
AAC75630	yfiE
AAC75631	eamB
AAC75632	grcA
AAC75633	ung
AAC75634	yfiF
AAC75635	trxC
AAC75636	yfiP
AAC75637	pka
AAC75638	pssA
AAC75639	yfiM
AAC75640	kgtP
AAC75641	clpB
AAC75642	yfiH
AAC75643	rluD
AAC75644	bamD
AAC75646	raiA
AAC75647	pheL
AAC75648	pheA
AAC75649	tyrA
AAC75650	aroF
AAC75651	yfiL
AAC75652	yfiR
AAC75653	yfiN
AAC75654	yfiB
AAC75655	rplS
AAC75656	trmD
AAC75657	rimM
AAC75658	rpsP
AAC75659	ffh
AAC75660	ypjD
AAT48144	yfjD
AAC75663	grpE
AAC75664	nadK
AAT48145	recN
AAC75666	bamE
AAC75667	ratB
AAC75668	ratA
AAC75669	smpB
AAC75670	intA
AAC75671	yfjH
AAC75672	alpA
AAC75673	yfjI
AAC75674	yfjJ
AAC75675	yfjK
AAC75676	yfjL
AAC75677	yfjM
AAC75678	rnlA
AAC75679	rnlB
AAT48146	yfjP
AAC75681	yfjQ
AAC75682	yfjR
AAC75683	ypjK
AAC75684	yfjS
AAC75685	yfjT
AAC75690	yfjW
AAC75691	yfjX
AAC75692	yfjY
ABD18698	ypjJ
AAC75693	yfjZ
AAC75694	ypjF
AAC75695	ypjA
AAC75706	csiD
AAC75707	lhgO
AAC75708	gabD
AAC75709	gabT
AAC75710	gabP
AAC75711	csiR
AAC75712	ygaU
AAC75713	yqaE
AAC75714	ygaV
AAC75715	ygaP
AAC75716	stpA
AAC75717	alaE
AAC75718	ygaC
AAC75719	ygaM
AAC75720	nrdH
AAC75721	nrdI
AAC75722	nrdE
AAC75723	nrdF
AAC75724	proV
AAC75725	proW
AAC75726	proX
AAC75729	ygaZ
AAC75730	ygaH
AAC75731	mprA
AAC75732	emrA
AAC75733	emrB
AAC75734	luxS
AAC75735	gshA
AAC75736	yqaA
AAC75737	yqaB
AAC75738	csrA
AAC75739	alaS
AAC75740	recX
AAC75741	recA
AAC75742	pncC
AAC75743	mltB
AAT48148	srlA
AAT48149	srlE
AAC75746	srlB
AAC75747	srlD
AAC75748	srlM
AAC75749	srlR
AAC75750	srlQ
AAC75751	norR
AAC75752	norV
AAC75753	norW
AAC75754	hypF
AAC75755	hydN
AAC75756	ascG
AAT48150	ascF
AAC75758	ascB
AAC75759	hycI
AAC75760	hycH
AAC75761	hycG
AAC75762	hycF
AAC75763	hycE
AAC75764	hycD
AAC75765	hycC
AAC75766	hycB
AAC75767	hycA
AAC75768	hypA
AAC75769	hypB
AAC75770	hypC
AAC75771	hypD
AAC75772	hypE
AAC75773	fhlA
AAC75774	ygbA
AAC75775	mutS
AAC75776	pphB
AAC75777	ygbI
AAC75778	ygbJ
AAC75779	ygbK
AAC75780	ygbL
AAC75781	ygbM
AAC75782	ygbN
AAC75783	rpoS
AAC75784	nlpD
AAC75785	pcm
AAC75786	umpG
AAC75787	truD
AAC75788	ispF
AAC75789	ispD
AAC75790	ftsB
AAC75791	ygbE
AAC75792	cysC
AAC75793	cysN
AAC75794	cysD
AAC75795	iap
AAC75796	ygbF
AAC75797	ygbT
AAC75798	casE
AAC75799	casD
AAC75800	casC
AAC75801	casB
AAC75802	casA
AAC75803	ygcB
AAC75804	cysH
AAC75805	cysI
AAC75806	cysJ
AAC75807	queD
AAC75808	ygcN
AAC75809	ygcO
AAC75810	ygcP
AAC75811	ygcQ
AAC75812	ygcR
AAC75813	ygcS
AAT48151	ygcU
AAC75816	ygcW
AAC75817	yqcE
AAC75818	ygcE
AAC75819	queE
ACO60004	yqcG
AAC75820	ygcG
AAC75821	eno
AAC75822	pyrG
AAC75823	mazG
AAC75824	mazF
AAC75825	mazE
AAC75826	relA
AAC75827	rlmD
AAC75828	barA
AAC75829	gudD
AAC75830	gudX
AAC75831	gudP
AAC75832	yqcA
AAC75833	truC
AAC75834	yqcC
AAC75835	syd
AAC75836	queF
AAC75837	ygdH
AAC75838	sdaC
AAC75839	sdaB
AAC75840	ygdG
AAC75841	fucO
AAC75842	fucA
AAC75843	fucP
AAC75844	fucI
AAC75845	fucK
AAC75846	fucU
AAC75847	fucR
AAC75848	rlmM
AAC75849	ygdD
AAC75850	gcvA
AAC75851	ygdI
AAC75852	csdA
AAC75853	csdE
AAC75854	tcdA
AAC75855	mltA
AAC75856	amiC
AAC75857	argA
AAC75858	recD
AAC75859	recB
AAC75860	ptrA
AAC75861	recC
AAC75862	ppdC
AAC75863	ygdB
AAC75864	ppdB
AAC75865	ppdA
AAC75866	thyA
AAC75867	lgt
AAC75868	ptsP
AAC75869	rppH
AAC75870	mutH
AAC75871	ygdQ
AAC75872	ygdR
AAC75873	tas
AAC75874	lplT
AAC75875	aas
AAC75876	galR
AAC75877	lysA
AAC75878	lysR
AAC75879	ygeA
AAC75880	araE
AAC75881	kduD
AAC75882	kduI
AAC75883	yqeF
AAC75884	yqeG
AAC75885	yqeH
AAC75886	yqeI
AAC75887	yqeJ
ACO60005	yqeL
AAC75888	yqeK
AAC75890	ygeG
AAC75891	ygeH
AAC75892	ygeI
AAC75899	insD1
AAC75900	insC1
AAC75903	ygeR
AAC75904	xdhA
AAC75905	xdhB
AAC75906	xdhC
AAC75907	ygeV
AAT48152	ygeW
AAC75909	ygeX
AAC75910	ygeY
AAC75911	hyuA
AAC75912	yqeA
AAC75913	yqeB
AAC75914	yqeC
AAC75915	mocA
AAC75916	ygfK
